Team,Pos,Penalty,Games,Name,Age,Tgt,Rec,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Fumbles,PPG,ol,rb,wr,qb,te
jax,RB,1.0,8,Snoop Conner,23.0,0.0,0.0,5.25,0.125,1.5,0.0,0.0,0.0,1.275,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,TE,1.0,17,Evan Engram,29.0,5.764705882352941,4.294117647058823,0.7647058823529411,0.0,0.11764705882352941,45.05882352941177,0.23529411764705882,0.0,10.288235294117648,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,RB,1.0,17,Travis Etienne,24.0,2.6470588235294117,2.0588235294117645,66.17647058823529,0.29411764705882354,12.941176470588236,18.58823529411765,0.0,0.29411764705882354,11.711764705882354,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,TE,1.0,17,Luke Farrell,26.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,2.3529411764705883,0.0,0.0,0.47058823529411764,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,RB,1.0,17,Jamycal Hasty,27.0,1.5294117647058822,1.1764705882352942,11.411764705882353,0.11764705882352941,2.7058823529411766,7.411764705882353,0.058823529411764705,0.0,4.11764705882353,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,RB,1.0,15,D\'Ernest Johnson,27.0,0.2,0.2,1.1333333333333333,0.0,0.26666666666666666,0.4666666666666667,0.0,0.0,0.36,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,WR,1.0,17,Tim Jones,25.0,0.23529411764705882,0.17647058823529413,0.0,0.0,0.0,1.7647058823529411,0.0,0.0,0.35294117647058826,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,WR,1.0,16,Zay Jones,28.0,7.5625,5.125,1.125,0.0,0.25,51.4375,0.3125,0.0,12.256250000000001,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,WR,1.0,17,Christian Kirk,27.0,7.823529411764706,4.9411764705882355,0.6470588235294118,0.0,0.29411764705882354,65.17647058823529,0.47058823529411764,0.058823529411764705,14.229411764705883,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
jax,RB,0.8,8,Qadree Ollison,27.0,0.75,0.5,13.125,0.125,2.625,1.5,0.0,0.125,2.4625,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
